"NSRNAME","ecosite","nCell","Classification","Upland","Color","ClassordNum","DEPord","ecosite_Area_Stralberg_20112040_CanESM2","ecosite_Area_perc_Stralberg_20112040_CanESM2","ecosite_Area_Stralberg_20112040_CSIRO","ecosite_Area_perc_Stralberg_20112040_CSIRO","ecosite_Area_Stralberg_20112040_HadGEM2","ecosite_Area_perc_Stralberg_20112040_HadGEM2","ecosite_Area_Stralberg_20412070_CanESM2","ecosite_Area_perc_Stralberg_20412070_CanESM2","ecosite_Area_Stralberg_20412070_CSIRO","ecosite_Area_perc_Stralberg_20412070_CSIRO","ecosite_Area_Stralberg_20412070_HadGEM2","ecosite_Area_perc_Stralberg_20412070_HadGEM2","ecosite_Area_Stralberg_20712100_CanESM2","ecosite_Area_perc_Stralberg_20712100_CanESM2","ecosite_Area_Stralberg_20712100_CSIRO","ecosite_Area_perc_Stralberg_20712100_CSIRO","ecosite_Area_Stralberg_20712100_HadGEM2","ecosite_Area_perc_Stralberg_20712100_HadGEM2","ecosite_Area_ab_veg_fm_c_20112040","ecosite_Area_perc_ab_veg_fm_c_20112040","ecosite_Area_ab_veg_fm_c_20112040_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20112040_CanESM2","ecosite_Area_ab_veg_fm_c_20112040_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20112040_CSIRO","ecosite_Area_ab_veg_fm_c_20112040_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20112040_HadGEM2","ecosite_Area_ab_veg_fm_c_20412070","ecosite_Area_perc_ab_veg_fm_c_20412070","ecosite_Area_ab_veg_fm_c_20412070_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20412070_CanESM2","ecosite_Area_ab_veg_fm_c_20412070_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20412070_CSIRO","ecosite_Area_ab_veg_fm_c_20412070_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20412070_HadGEM2","ecosite_Area_ab_veg_fm_c_20712100","ecosite_Area_perc_ab_veg_fm_c_20712100","ecosite_Area_ab_veg_fm_c_20712100_CanESM2","ecosite_Area_perc_ab_veg_fm_c_20712100_CanESM2","ecosite_Area_ab_veg_fm_c_20712100_CSIRO","ecosite_Area_perc_ab_veg_fm_c_20712100_CSIRO","ecosite_Area_ab_veg_fm_c_20712100_HadGEM2","ecosite_Area_perc_ab_veg_fm_c_20712100_HadGEM2","ecosite_Area_ab_veg_fm_uc_20112040","ecosite_Area_perc_ab_veg_fm_uc_20112040","ecosite_Area_ab_veg_fm_uc_20112040_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20112040_CanESM2","ecosite_Area_ab_veg_fm_uc_20112040_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20112040_CSIRO","ecosite_Area_ab_veg_fm_uc_20112040_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20112040_HadGEM2","ecosite_Area_ab_veg_fm_uc_20412070","ecosite_Area_perc_ab_veg_fm_uc_20412070","ecosite_Area_ab_veg_fm_uc_20412070_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20412070_CanESM2","ecosite_Area_ab_veg_fm_uc_20412070_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20412070_CSIRO","ecosite_Area_ab_veg_fm_uc_20412070_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20412070_HadGEM2","ecosite_Area_ab_veg_fm_uc_20712100","ecosite_Area_perc_ab_veg_fm_uc_20712100","ecosite_Area_ab_veg_fm_uc_20712100_CanESM2","ecosite_Area_perc_ab_veg_fm_uc_20712100_CanESM2","ecosite_Area_ab_veg_fm_uc_20712100_CSIRO","ecosite_Area_perc_ab_veg_fm_uc_20712100_CSIRO","ecosite_Area_ab_veg_fm_uc_20712100_HadGEM2","ecosite_Area_perc_ab_veg_fm_uc_20712100_HadGEM2","ecosite_Area_baseline","ecosite_Area_perc_baseline"
"Lower Boreal Highlands",41,1374,"Agriculture",0,"#AB9F95",41,"41_Agriculture",1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5,1164.63927762378,0.5
"Lower Boreal Highlands",42,43,"Urban",0,"#373737",42,"42_Urban",42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0,42.1322101056576,0
"Lower Boreal Highlands",43,234,"Other Non-Fuel",0,"#ACAC96",43,"43_Other Non-Fuel",216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1,216.5241545178,0.1
"Lower Boreal Highlands",50,26927,"Medium-Mesic Aspen Boreal Mixedwood",1,"#26FE00",15.5,"15.5_Medium-Mesic Aspen Boreal Mixedwood",25129.4210694385,11.3,29141.2178654408,13.1,15092.247510336,6.8,2836.13855971773,1.3,3645.93874913505,1.6,4235.74038305738,1.9,2199.30873981123,1,2199.30873981123,1,2199.30873981123,1,79389.0916145321,35.7,76201.5051624248,34.3,74809.5190630507,33.7,72541.9184788051,32.6,59739.3912996427,26.9,56144.2509242812,25.3,50653.2750991923,22.8,55267.3074201728,24.9,20018.8152408572,9,3349.6849902773,1.5,30027.8668592516,13.5,31699.1859891676,14.3,55011.9268266655,24.8,56686.489768726,25.5,50915.5510020153,22.9,38801.6613771865,17.5,9213.95876787371,4.1,21178.8551802405,9.5,7768.11025169073,3.5,5467.28586180291,2.5,2337.20053599256,1.1,2310.33796559838,1,2257.76677943992,1,3603.22800896553,1.6,88714.6527752481,39.9
"Lower Foothills",1,41,"Poor-Xeric Grassland",1,"#FFF0C6",1,"1_Poor-Xeric Grassland",37.8064904515631,0,182.385465558618,0.1,19,0,37.1186253875494,0,54.9702956168912,0,47.1186253875494,0,132.897654090077,0.1,149.50646135211,0.1,132.897654090077,0.1,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,0,22,0,33.1186253875494,0,26,0,21,0,1.86419081687927,0,2,0,4.9256683588028,0,0,0,6,0,5,0,14.006721818354,0,16,0,56,0,82.1628375388682,0,88.3663571476936,0,39,0,0,0
"Lower Foothills",2,1,"Poor-Xeric Jack Pine",1,"#FF9E56",2,"2_Poor-Xeric Jack Pine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,4,0,0,0,0,0,1,0,2,0,5,0,5,0,5,0,5,0,4,0,3,0,5,0,4,0,0,0,0,0,0,0,2,0,5,0
"Lower Foothills",3,3033,"Poor-Mesic Grassland",1,"#FFE7A6",3,"3_Poor-Mesic Grassland",2915.30449644482,1.6,1932.0068097637,1.1,1168.46244463066,0.7,3534.69128683091,2,2579.30881088375,1.4,5538.45162770023,3.1,4743.64283200698,2.6,2687.65769962821,1.5,4743.64283200698,2.6,0,0,62.7390471789986,0,6,0,11.7984909415245,0,90.4059290885925,0.1,418.841720985249,0.2,208.623007293791,0.1,198.140153434128,0.1,1557.04274945967,0.9,3153.94253213439,1.8,952.590885767946,0.5,1262.13248741806,0.7,40.0341841578484,0,143.539612084627,0.1,69.281397074461,0,112.734222253552,0.1,1503.75044621737,0.8,1133.28965990269,0.6,954.902689834591,0.5,3217.08763378092,1.8,3470.51710164284,1.9,3880.42003533162,2.2,2290.75128661981,1.3,2775.06888535458,1.5,0,0
"Lower Foothills",4,923,"Poor-Mesic Pine",1,"#FFA627",4,"4_Poor-Mesic Pine",742.509830554656,0.4,953.063666404518,0.5,517.363197769329,0.3,95.8079064587946,0.1,138.872841323435,0.1,47.3708849202958,0,50.3708849202958,0,47.3708849202958,0,50.3708849202958,0,2684.19852708039,1.5,2651.91836914738,1.5,2680.20533047375,1.5,2695.19852708039,1.5,2627.64080354889,1.5,2437.39345427547,1.4,2467.19695713316,1.4,2628.72344366965,1.5,1647.79127075095,0.9,730.730537604833,0.4,1639.36053299267,0.9,2075.93920757974,1.2,2549.08789345381,1.4,2530.6829587048,1.4,2331.88420307395,1.3,2435.64850557564,1.4,1406.42789260615,0.8,1879.30261874889,1,1246.74583361662,0.7,874.138774313093,0.5,557.088643881756,0.3,454.70731730797,0.3,358.868889129519,0.2,892.430544488192,0.5,2684.19852708039,1.5
"Lower Foothills",5,3955,"Poor-Mesic Black Spruce",1,"#DBE628",5,"5_Poor-Mesic Black Spruce",3607.3118774613,2,3555.82587533563,2,5865.89745642211,3.3,1134.04263710103,0.6,1306.35214316683,0.7,541.890833184589,0.3,315.493657288607,0.2,296.016593155917,0.2,315.493657288607,0.2,4971.70708021033,2.8,4938.24819096434,2.8,4966.70027681697,2.8,4948.90858926881,2.8,4902.80169125903,2.7,4605.81355521712,2.6,4749.42794908654,2.6,4809.86546271924,2.7,3628.89160690425,2,1932.55785300565,1.1,3899.33003836494,2.2,3807.57445701908,2.1,5021.58433892835,2.8,4913.98632104952,2.7,4990.24625727046,2.8,5093.19203923154,2.8,3735.920815608,2.1,4109.53293412971,2.3,3524.35199569907,2,2571.29842407382,1.4,1441.58231952254,0.8,1175.48689304243,0.7,929.604713716355,0.5,2423.76685614887,1.4,4971.70708021033,2.8
"Lower Foothills",6,166,"Poor-Hygric Black Spruce",0,"#A6AE1F",6,"6_Poor-Hygric Black Spruce",164.05004587397,0.1,163.05004587397,0.1,163.05004587397,0.1,144.05004587397,0.1,144.05004587397,0.1,144.05004587397,0.1,144.05004587397,0.1,144.05004587397,0.1,144.05004587397,0.1,165.05004587397,0.1,165.05004587397,0.1,165.05004587397,0.1,165.05004587397,0.1,165.05004587397,0.1,165.05004587397,0.1,165.05004587397,0.1,164.05004587397,0.1,149.05004587397,0.1,144.05004587397,0.1,149.05004587397,0.1,162.05004587397,0.1,165.05004587397,0.1,165.05004587397,0.1,165.05004587397,0.1,165.05004587397,0.1,148.05004587397,0.1,160.05004587397,0.1,148.05004587397,0.1,146.05004587397,0.1,144.05004587397,0.1,144.05004587397,0.1,144.05004587397,0.1,146.05004587397,0.1,165.05004587397,0.1
"Lower Foothills",7,2899,"Poor-Hydric Black Spruce / Larch",0,"#666B14",7,"7_Poor-Hydric Black Spruce / Larch",2835.42493177607,1.6,2835.42493177607,1.6,2836.42493177607,1.6,2825.42493177607,1.6,2803.28238662734,1.6,2813.52169480576,1.6,2778.86226236477,1.5,2623.88307079842,1.5,2778.86226236477,1.5,2835.42493177607,1.6,2835.42493177607,1.6,2835.42493177607,1.6,2835.42493177607,1.6,2835.42493177607,1.6,2833.42493177607,1.6,2835.42493177607,1.6,2834.42493177607,1.6,2835.42493177607,1.6,2829.42493177607,1.6,2825.42493177607,1.6,2828.42493177607,1.6,2835.42493177607,1.6,2835.42493177607,1.6,2835.42493177607,1.6,2835.42493177607,1.6,2835.42493177607,1.6,2835.42493177607,1.6,2832.10293458059,1.6,2828.42493177607,1.6,2815.37832778349,1.6,2812.37832778349,1.6,2691.82835647633,1.5,2813.44350213959,1.6,2835.42493177607,1.6
"Lower Foothills",8,1,"Poor-Hydric Shrub",0,"#593E1F",8,"8_Poor-Hydric Shrub",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lower Foothills",9,305,"Medium-Xeric Grassland",1,"#FFFD77",9,"9_Medium-Xeric Grassland",282.123431942106,0.2,338.451531841332,0.2,1215.92491987385,0.7,923.334924468916,0.5,391.547063784354,0.2,1047.79710401237,0.6,1191.5003132959,0.7,580.726783657126,0.3,1191.5003132959,0.7,0,0,1,0,8,0,5,0,8,0,7,0,14.9820684790611,0,159.305534124374,0.1,352.615508408053,0.2,594.64520083266,0.3,98.8724967753515,0.1,414.673618502915,0.2,0,0,1,0,0,0,49,0,100.535902817501,0.1,37.2414782568812,0,102.401635601884,0.1,524.455951165175,0.3,648.183792176802,0.4,737.39817751493,0.4,436.020677007647,0.2,566.89725685399,0.3,0,0
"Lower Foothills",10,605,"Medium-Xeric Aspen Mix",1,"#FFFB00",10,"10_Medium-Xeric Aspen Mix",575.12129020039,0.3,404.680617282167,0.2,166.572876532096,0.1,116.0854743612,0.1,116.0854743612,0.1,116.0854743612,0.1,116.0854743612,0.1,116.0854743612,0.1,116.0854743612,0.1,1241.73380511464,0.7,1234.73380511464,0.7,1229.73380511464,0.7,1237.73380511464,0.7,1234.73380511464,0.7,1225.73380511464,0.7,1214.75173663558,0.7,1088.87781124772,0.6,878.87536333641,0.5,591.348331765737,0.3,1105.55259070778,0.6,855.222127193818,0.5,1241.73380511464,0.7,1229.73380511464,0.7,1238.73380511464,0.7,1194.73380511464,0.7,1129.21949538728,0.6,1185.73380511464,0.7,998.662762755994,0.6,745.315384874586,0.4,586.112734693568,0.3,558.236244681757,0.3,431.219876620453,0.2,708.737647536444,0.4,1241.73380511464,0.7
"Lower Foothills",11,1,"Medium-Xeric Pine",1,"#7D0C0C",11,"11_Medium-Xeric Pine",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,82,0,82,0,82,0,81,0,81,0,80,0,80,0,76,0,70,0,34,0,70,0,65,0,82,0,80,0,82,0,82,0,76,0,78,0,62,0,58,0,24,0,20,0,11,0,57,0,82,0
"Lower Foothills",12,9,"Medium-Xeric Spruce",1,"#698222",12,"12_Medium-Xeric Spruce",8.28074675798416,0,0,0,13.8453728556633,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8058523173968,0,77.8058523173968,0,76.8058523173968,0,76.8058523173968,0,74.8058523173968,0,77.8058523173968,0,73.8058523173968,0,68.3563120599429,0,48.0024498711864,0,13.3197151599452,0,63.7372325781325,0,52.5975759189168,0,76.8058523173968,0,76.8058523173968,0,76.8058523173968,0,75.8058523173968,0,71.8058523173968,0,67.5202396820823,0,61.2940252173285,0,55.9308875474671,0,29.1424117505085,0,15.7402740314137,0,21.1890638954937,0,56.8584172252158,0,76.8058523173968,0
"Lower Foothills",13,146107,"Medium-Mesic Grassland",1,"#D5FF95",13,"13_Medium-Mesic Grassland",137497.622495495,76.6,128022.439081136,71.3,61286.6984347872,34.1,144438.771282344,80.5,143686.827214359,80,139795.618346737,77.9,144516.703509188,80.5,144649.682700755,80.6,144516.703509188,80.5,126.705849058926,0.1,2473.96101522483,1.4,1179.37276546626,0.7,792.879120669328,0.4,11419.9749919796,6.4,30858.064737391,17.2,21419.4436272034,11.9,8027.36255778672,4.5,76334.1400990181,42.5,117217.922762303,65.3,63116.9174227017,35.2,42616.7805472972,23.7,7074.04420732526,3.9,8851.88304751644,4.9,20200.4948968735,11.3,10201.7330927442,5.7,74849.710657335,41.7,55625.7017158716,31,78239.2521004001,43.6,83942.5932372183,46.8,123671.849681517,68.9,126522.123768185,70.5,128563.471381158,71.6,88355.0083874801,49.2,0,0
"Lower Foothills",14,29,"Medium-Mesic Aspen",1,"#B1FF38",14,"14_Medium-Mesic Aspen",26.0393827885855,0,5145.55659556587,2.9,56931.2187486504,31.7,23.0393827885855,0,413.039382788585,0.2,4682.69540478863,2.6,23.0393827885855,0,23.0393827885855,0,23.0393827885855,0,1981.5030166743,1.1,1966.56188368179,1.1,1998.84982677676,1.1,2413.67748979862,1.3,2101.52209442166,1.2,1966.56188368179,1.1,2017.05123418697,1.1,3219.19045657629,1.8,2195.0380357335,1.2,1838.01047991949,1,2003.17123909422,1.1,3318.35634735866,1.8,2457.83135957491,1.4,1964.56188368179,1.1,2739.77094494153,1.5,8160.79068449174,4.5,3908.30586895567,2.2,1945.39449951925,1.1,3343.82812059841,1.9,11597.0804868589,6.5,1926.96209198894,1.1,1691.94809463999,0.9,1506.91264458472,0.8,7232.34301674796,4,1966.56188368179,1.1
"Lower Foothills",15,5144,"Medium-Mesic Aspen Mix",1,"#9EFF0C",15,"15_Medium-Mesic Aspen Mix",4918.3023968661,2.7,6227.15634525672,3.5,17944.5700165724,10,423.283280555159,0.2,479.283280555159,0.3,423.283280555159,0.2,423.283280555159,0.2,423.283280555159,0.2,423.283280555159,0.2,55570.3921174412,31,54929.3231975521,30.6,55248.5818923465,30.8,54958.6705079738,30.6,50400.5716761619,28.1,42504.5718334104,23.7,46129.2668316672,25.7,51634.2762458692,28.8,23053.9090673635,12.8,9848.42001138442,5.5,29664.7689771307,16.5,35759.0081661613,19.9,51855.1267775831,28.9,52227.7115787271,29.1,45550.123619214,25.4,49062.1270042966,27.3,25114.0561043148,14,32224.1044036282,17.9,24287.0981218975,13.5,18652.8433636693,10.4,7453.08189540837,4.2,6631.17623391856,3.7,5860.54662518622,3.3,18535.622653076,10.3,55609.0979665002,31
"Lower Foothills",16,174,"Medium-Mesic Pine",1,"#0B7401",16,"16_Medium-Mesic Pine",149.459151503164,0.1,194.516729485244,0.1,149.459151503164,0.1,149.459151503164,0.1,149.459151503164,0.1,149.459151503164,0.1,149.459151503164,0.1,149.459151503164,0.1,149.459151503164,0.1,18227.9321951035,10.2,17926.0349795767,10,18141.5403297308,10.1,18150.9653768304,10.1,17153.7102140623,9.6,14264.9654861823,7.9,15886.0039354731,8.8,17482.5380083834,9.7,8773.69316158654,4.9,3654.26991032817,2,9454.94076277207,5.3,13318.6624293594,7.4,16825.8863193774,9.4,16847.0477110391,9.4,14627.7115664993,8.1,15690.8515973821,8.7,6968.45463117976,3.9,11637.6126832495,6.5,6744.41024547648,3.8,5048.40420548542,2.8,1638.81928299587,0.9,1348.5376646143,0.8,1223.01511832211,0.7,5109.24561789422,2.8,18238.9321951035,10.2
"Lower Foothills",17,494,"Medium-Mesic Pine Mix",1,"#0B7401",17,"17_Medium-Mesic Pine Mix",438.108752690256,0.2,624.890003339757,0.3,50.2236669138074,0,41.2236669138074,0,117.223666913807,0.1,41.2236669138074,0,41.2236669138074,0,41.2236669138074,0,41.2236669138074,0,4181.79106259791,2.3,4152.22553753489,2.3,4117.55808181591,2.3,4159.79106259791,2.3,3779.61291778647,2.1,3281.26414221621,1.8,3335.97305863333,1.9,3960.33628205065,2.2,1569.32375847991,0.9,437.696006381215,0.2,2005.39497481724,1.1,2996.24006031975,1.7,3891.48974506764,2.2,3914.37608432199,2.2,3298.2295961973,1.8,3507.76997034361,2,1236.40999670283,0.7,1927.02916914015,1.1,1420.89095189312,0.8,961.018487178284,0.5,452.580250245082,0.3,302.670977653936,0.2,404.571103588707,0.2,951.395090781647,0.5,4196.79106259791,2.3
"Lower Foothills",18,760,"Medium-Mesic White Spruce",1,"#085401",18,"18_Medium-Mesic White Spruce",683.862062422466,0.4,2172.70442382345,1.2,859.360444753866,0.5,256.802218187848,0.1,361.061991524199,0.2,266.678438170595,0.1,250.944915499786,0.1,250.944915499786,0.1,250.944915499786,0.1,14201.4823034154,7.9,13905.0223666401,7.7,13917.030478687,7.8,14050.4823034154,7.8,12028.0667016369,6.7,10616.907011689,5.9,10767.6017603593,6,12328.9380472637,6.9,4999.35136060177,2.8,2207.47286752281,1.2,6763.92949846438,3.8,8078.38573377112,4.5,13824.9835646783,7.7,13674.6854105072,7.6,13569.0794218171,7.6,11527.0529557997,6.4,6969.02743934128,3.9,9135.849732761,5.1,7150.21061942783,4,4572.5178230926,2.5,1777.33024460855,1,1958.57437026182,1.1,1605.54570868365,0.9,4552.06648396094,2.5,14283.4823034154,8
"Lower Foothills",19,1133,"Medium-Hygric Grassland",0,"#99FF89",19,"19_Medium-Hygric Grassland",1061.42947653541,0.6,1980.80300713987,1.1,433.056015258422,0.2,1881.95908782724,1,2877.87092037752,1.6,1040.84491162653,0.6,1414.31754679562,0.8,2080.98485033792,1.2,1414.31754679562,0.8,0,0,11.6774817705154,0,4.97976803779602,0,3,0,59.5273209903389,0,176.786885485053,0.1,254.959469171241,0.1,67.1765474677086,0,612.88645138619,0.3,1143.17698784266,0.6,876.141284509371,0.5,359.632378206574,0.2,61.528144672513,0,86.0256693735719,0,314.802471831441,0.2,59.9182780981064,0,790.11662371346,0.4,377.976913362741,0.2,1726.13167329888,1,609.84125422033,0.3,1228.46973937603,0.7,1225.96171632274,0.7,1990.54932934996,1.1,956.454412516947,0.5,0,0
"Lower Foothills",20,618,"Medium-Hygric Poplar Mix",0,"#14C800",20,"20_Medium-Hygric Poplar Mix",580.912293953006,0.3,591.731766647077,0.3,603.33334733278,0.3,579.912293953006,0.3,580.912293953006,0.3,579.912293953006,0.3,579.912293953006,0.3,579.912293953006,0.3,579.912293953006,0.3,766.680515220738,0.4,763.680515220738,0.4,764.680515220738,0.4,763.680515220738,0.4,750.132140925503,0.4,730.132140925503,0.4,746.803187003708,0.4,739.680515220738,0.4,665.750997713185,0.4,623.286241269088,0.3,693.42204379139,0.4,686.680515220738,0.4,754.351561298943,0.4,760.351561298943,0.4,739.351561298943,0.4,742.09307735262,0.4,675.449908843613,0.4,714.758547028876,0.4,672.998283138848,0.4,641.415142288781,0.4,611.214999315445,0.3,614.757797208731,0.3,602.134946179693,0.3,641.415142288781,0.4,766.680515220738,0.4
"Lower Foothills",21,17,"Medium-Hygric Spruce Mix",0,"#3CBC2F",21,"21_Medium-Hygric Spruce Mix",17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,21,0,21,0,21,0,21,0,19,0,19,0,19,0,20,0,17,0,17,0,17,0,18,0,21,0,21,0,20,0,21,0,19,0,19,0,19,0,17,0,17,0,18,0,17,0,17,0,21,0
"Lower Foothills",22,492,"Medium-Hygric Black Spruce Mix",0,"#39AE2C",22,"22_Medium-Hygric Black Spruce Mix",468.643018919043,0.3,468.643018919043,0.3,468.643018919043,0.3,468.643018919043,0.3,468.643018919043,0.3,468.643018919043,0.3,468.643018919043,0.3,468.643018919043,0.3,468.643018919043,0.3,592.909863709938,0.3,589.232381939422,0.3,592.909863709938,0.3,592.909863709938,0.3,580.909863709938,0.3,571.413505136501,0.3,573.725568279158,0.3,570.909863709938,0.3,505.403109572362,0.3,481.396048220806,0.3,539.341129838955,0.3,518.403109572362,0.3,588.909863709938,0.3,585.909863709938,0.3,581.909863709938,0.3,574.909863709938,0.3,530.037690944504,0.3,554.048086508643,0.3,532.214925023727,0.3,498.218814141583,0.3,475.211752790026,0.3,475.211752790026,0.3,474.643018919043,0.3,498.218814141583,0.3,592.909863709938,0.3
"Lower Foothills",25,1,"Medium-Hydric Shrub (Poor Fen)",0,"#9EB373",25,"25_Medium-Hydric Shrub (Poor Fen)",0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0,0.220701575279236,0
"Lower Foothills",26,2710,"Medium-Hydric Black Spruce Fen (Poor Fen)",0,"#75AC00",26,"26_Medium-Hydric Black Spruce Fen (Poor Fen)",2675.31498714877,1.5,2682.32127899319,1.5,2689.32127899319,1.5,2649.31498714877,1.5,2651.31498714877,1.5,2641.82130276752,1.5,2639.82130276752,1.5,2638.82130276752,1.5,2639.82130276752,1.5,2735.2749431768,1.5,2734.2749431768,1.5,2735.2749431768,1.5,2735.2749431768,1.5,2732.2749431768,1.5,2730.2749431768,1.5,2732.2749431768,1.5,2729.2749431768,1.5,2711.32127899319,1.5,2678.31498714877,1.5,2718.2749431768,1.5,2711.32127899319,1.5,2735.2749431768,1.5,2734.2749431768,1.5,2733.2749431768,1.5,2734.2749431768,1.5,2717.2749431768,1.5,2724.32127899319,1.5,2710.2749431768,1.5,2695.2749431768,1.5,2665.82759461194,1.5,2657.82130276752,1.5,2655.82759461194,1.5,2690.32127899319,1.5,2735.2749431768,1.5
"Lower Foothills",27,233,"Rich-Mesic Grassland",1,"#AFFFA3",27,"27_Rich-Mesic Grassland",219.313327867305,0.1,190.092686994234,0.1,0,0,1745.34416955255,1,2164.60497623751,1.2,1041.81551178754,0.6,1432.3431629882,0.8,3672.89545837113,2,1432.3431629882,0.8,0,0,4,0,0,0,0,0,12.0782366991043,0,97.1147241964936,0.1,42.6143068242818,0,14,0,449.480590524152,0.3,1120.01658456388,0.6,501.09635125543,0.3,304.564438106492,0.2,0,0,7,0,12.1925719082355,0,0,0,433.521874125581,0.2,289.356332959142,0.2,626.170686311554,0.3,647.908109014854,0.4,1303.14263116359,0.7,1175.16197266837,0.7,3019.74376228839,1.7,803.837275905535,0.4,0,0
"Lower Foothills",28,32,"Rich-Hygric Shrubland",0,"#99FF89",28,"28_Rich-Hygric Shrubland",28.1016915198416,0,8.36944630742073,0,0.65811675786972,0,23.8742032151786,0,28.8677984029055,0,32.7689710807172,0,54.5698232602444,0,124.229448363942,0.1,54.5698232602444,0,0,0,0,0,0,0,0,0,0,0,1.03071977756917,0,0,0,0,0,13.0307197775692,0,17.4228159289923,0,15.372081682086,0,9.93769262731075,0,0,0,0,0,1,0,0,0,6,0,3.22926007211208,0,7.92395132780075,0,12.4307908311603,0,37.4469960134593,0,34.8022159140673,0,88.6855543561396,0,20.3816468611476,0,0,0
